 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="  0.1000D+01" F=FEPOINT, I=  974 J= 1828
   0.3500999940E+00   0.1923038518E-01   0.1000000000E-03  -0.3847240505E-06   0.0000000000E+00   0.0000000000E+00   0.1662349571E-01   0.4838794681E-02   0.6438687116E-02  -0.3895552964E-05
   0.3396819772E+00   0.0000000000E+00   0.9864024242E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1643558811E-01   0.4897565256E-02   0.6399946009E-02  -0.2527017711E-04
   0.3500999940E+00   0.9615194787E-02   0.1000000000E-03  -0.1901832590E-06   0.0000000000E+00   0.0000000000E+00   0.1651473586E-01   0.4884680863E-02   0.6419825016E-02   0.3018200201E-05
   0.3396819714E+00   0.9615195818E-02   0.9863439525E-04  -0.1891517243E-06   0.0000000000E+00   0.0000000000E+00   0.1645994706E-01   0.4871783615E-02   0.6399519202E-02  -0.2933088760E-04
   0.3315267782E+00   0.2617116535E-01   0.9750516929E-04  -0.5356467210E-06   0.0000000000E+00   0.0000000000E+00   0.1673087165E-01   0.4739033696E-02   0.6440971604E-02  -0.2217401805E-03
   0.3500999940E+00   0.3846071024E-01   0.1000000000E-03  -0.8296579696E-06   0.0000000000E+00   0.0000000000E+00   0.1722164761E-01   0.4594842748E-02   0.6544947107E-02  -0.5557092239E-05
   0.3408133928E+00   0.2270077590E-01   0.9875979892E-04  -0.4596043217E-06   0.0000000000E+00   0.0000000000E+00   0.1669390908E-01   0.4783718985E-02   0.6443288419E-02  -0.1134586924E-03
   0.3500999940E+00   0.2884555898E-01   0.1000000000E-03  -0.5969163502E-06   0.0000000000E+00   0.0000000000E+00   0.1694275469E-01   0.4717827327E-02   0.6498174604E-02   0.3428394215E-05
   0.3408133652E+00   0.3231594358E-01   0.9873220468E-04  -0.6778204089E-06   0.0000000000E+00   0.0000000000E+00   0.1696591368E-01   0.4659365410E-02   0.6487583728E-02  -0.1159184472E-03
   0.3158752791E+00   0.7695344873E-01   0.9446113331E-04  -0.2123071050E-05   0.0000000000E+00   0.0000000000E+00   0.1927964460E-01   0.3566879376E-02   0.6853957192E-02  -0.9432049258E-03
